tile_id,left,top,right,bottom
17511,9944862.691100001335144,5307539.314699999988079,9945118.691100001335144,5307283.314699999988079
17512,9944862.691100001335144,5307308.914699999615550,9945118.691100001335144,5307052.914699999615550
17513,9944862.691100001335144,5307078.514699999243021,9945118.691100001335144,5306822.514699999243021
17514,9944862.691100001335144,5306848.114699999801815,9945118.691100001335144,5306592.114699999801815
17515,9944862.691100001335144,5306617.714700000360608,9945118.691100001335144,5306361.714700000360608
17516,9944862.691100001335144,5306387.314699999988079,9945118.691100001335144,5306131.314699999988079
17517,9944862.691100001335144,5306156.914699999615550,9945118.691100001335144,5305900.914699999615550
17518,9944862.691100001335144,5305926.514699999243021,9945118.691100001335144,5305670.514699999243021
17519,9944862.691100001335144,5305696.114699999801815,9945118.691100001335144,5305440.114699999801815
17520,9944862.691100001335144,5305465.714700000360608,9945118.691100001335144,5305209.714700000360608
17521,9944862.691100001335144,5305235.314699999988079,9945118.691100001335144,5304979.314699999988079
17522,9944862.691100001335144,5305004.914699999615550,9945118.691100001335144,5304748.914699999615550
17523,9944862.691100001335144,5304774.514699999243021,9945118.691100001335144,5304518.514699999243021
17524,9944862.691100001335144,5304544.114699999801815,9945118.691100001335144,5304288.114699999801815
17525,9944862.691100001335144,5304313.714700000360608,9945118.691100001335144,5304057.714700000360608
17526,9944862.691100001335144,5304083.314699999988079,9945118.691100001335144,5303827.314699999988079
17527,9944862.691100001335144,5303852.914699999615550,9945118.691100001335144,5303596.914699999615550
17528,9944862.691100001335144,5303622.514699999243021,9945118.691100001335144,5303366.514699999243021
17529,9944862.691100001335144,5303392.114699999801815,9945118.691100001335144,5303136.114699999801815
17530,9944862.691100001335144,5303161.714700000360608,9945118.691100001335144,5302905.714700000360608
17531,9944862.691100001335144,5302931.314699999988079,9945118.691100001335144,5302675.314699999988079
17532,9944862.691100001335144,5302700.914699999615550,9945118.691100001335144,5302444.914699999615550
17533,9944862.691100001335144,5302470.514699999243021,9945118.691100001335144,5302214.514699999243021
17534,9944862.691100001335144,5302240.114699999801815,9945118.691100001335144,5301984.114699999801815
17535,9944862.691100001335144,5302009.714700000360608,9945118.691100001335144,5301753.714700000360608
17536,9944862.691100001335144,5301779.314699999988079,9945118.691100001335144,5301523.314699999988079
17537,9944862.691100001335144,5301548.914699999615550,9945118.691100001335144,5301292.914699999615550
17538,9944862.691100001335144,5301318.514699999243021,9945118.691100001335144,5301062.514699999243021
17539,9944862.691100001335144,5301088.114699999801815,9945118.691100001335144,5300832.114699999801815
17540,9944862.691100001335144,5300857.714700000360608,9945118.691100001335144,5300601.714700000360608
17541,9944862.691100001335144,5300627.314699999988079,9945118.691100001335144,5300371.314699999988079
17542,9944862.691100001335144,5300396.914699999615550,9945118.691100001335144,5300140.914699999615550
17543,9944862.691100001335144,5300166.514699999243021,9945118.691100001335144,5299910.514699999243021
17544,9944862.691100001335144,5299936.114699999801815,9945118.691100001335144,5299680.114699999801815
17545,9944862.691100001335144,5299705.714700000360608,9945118.691100001335144,5299449.714700000360608
17546,9944862.691100001335144,5299475.314699999988079,9945118.691100001335144,5299219.314699999988079
17547,9944862.691100001335144,5299244.914699999615550,9945118.691100001335144,5298988.914699999615550
17548,9944862.691100001335144,5299014.514699999243021,9945118.691100001335144,5298758.514699999243021
17549,9944862.691100001335144,5298784.114699999801815,9945118.691100001335144,5298528.114699999801815
17550,9944862.691100001335144,5298553.714700000360608,9945118.691100001335144,5298297.714700000360608
17551,9944862.691100001335144,5298323.314699999988079,9945118.691100001335144,5298067.314699999988079
17552,9944862.691100001335144,5298092.914699999615550,9945118.691100001335144,5297836.914699999615550
17553,9944862.691100001335144,5297862.514699999243021,9945118.691100001335144,5297606.514699999243021
17554,9944862.691100001335144,5297632.114699999801815,9945118.691100001335144,5297376.114699999801815
17555,9944862.691100001335144,5297401.714700000360608,9945118.691100001335144,5297145.714700000360608
17556,9944862.691100001335144,5297171.314699999988079,9945118.691100001335144,5296915.314699999988079
17557,9944862.691100001335144,5296940.914699999615550,9945118.691100001335144,5296684.914699999615550
17558,9944862.691100001335144,5296710.514699999243021,9945118.691100001335144,5296454.514699999243021
17559,9944862.691100001335144,5296480.114699999801815,9945118.691100001335144,5296224.114699999801815
17560,9944862.691100001335144,5296249.714700000360608,9945118.691100001335144,5295993.714700000360608
17561,9944862.691100001335144,5296019.314699999988079,9945118.691100001335144,5295763.314699999988079
17562,9944862.691100001335144,5295788.914699999615550,9945118.691100001335144,5295532.914699999615550
17563,9944862.691100001335144,5295558.514699999243021,9945118.691100001335144,5295302.514699999243021
17564,9944862.691100001335144,5295328.114699999801815,9945118.691100001335144,5295072.114699999801815
17565,9944862.691100001335144,5295097.714700000360608,9945118.691100001335144,5294841.714700000360608
17566,9944862.691100001335144,5294867.314699999988079,9945118.691100001335144,5294611.314699999988079
17567,9944862.691100001335144,5294636.914699999615550,9945118.691100001335144,5294380.914699999615550
17568,9944862.691100001335144,5294406.514699999243021,9945118.691100001335144,5294150.514699999243021
17569,9944862.691100001335144,5294176.114699999801815,9945118.691100001335144,5293920.114699999801815
17570,9944862.691100001335144,5293945.714700000360608,9945118.691100001335144,5293689.714700000360608
17571,9944862.691100001335144,5293715.314699999988079,9945118.691100001335144,5293459.314699999988079
17572,9944862.691100001335144,5293484.914699999615550,9945118.691100001335144,5293228.914699999615550
17573,9944862.691100001335144,5293254.514699999243021,9945118.691100001335144,5292998.514699999243021
17574,9944862.691100001335144,5293024.114699999801815,9945118.691100001335144,5292768.114699999801815
17575,9944862.691100001335144,5292793.714700000360608,9945118.691100001335144,5292537.714700000360608
17576,9944862.691100001335144,5292563.314699999988079,9945118.691100001335144,5292307.314699999988079
17577,9944862.691100001335144,5292332.914699999615550,9945118.691100001335144,5292076.914699999615550
17578,9944862.691100001335144,5292102.514699999243021,9945118.691100001335144,5291846.514699999243021
17579,9944862.691100001335144,5291872.114699999801815,9945118.691100001335144,5291616.114699999801815
17580,9944862.691100001335144,5291641.714700000360608,9945118.691100001335144,5291385.714700000360608
17581,9944862.691100001335144,5291411.314699999988079,9945118.691100001335144,5291155.314699999988079
17582,9944862.691100001335144,5291180.914699999615550,9945118.691100001335144,5290924.914699999615550
17583,9944862.691100001335144,5290950.514699999243021,9945118.691100001335144,5290694.514699999243021
17584,9944862.691100001335144,5290720.114699999801815,9945118.691100001335144,5290464.114699999801815
17585,9944862.691100001335144,5290489.714700000360608,9945118.691100001335144,5290233.714700000360608
17586,9944862.691100001335144,5290259.314699999988079,9945118.691100001335144,5290003.314699999988079
17587,9944862.691100001335144,5290028.914699999615550,9945118.691100001335144,5289772.914699999615550
17588,9944862.691100001335144,5289798.514699999243021,9945118.691100001335144,5289542.514699999243021
17589,9944862.691100001335144,5289568.114699999801815,9945118.691100001335144,5289312.114699999801815
17590,9944862.691100001335144,5289337.714700000360608,9945118.691100001335144,5289081.714700000360608
17591,9944862.691100001335144,5289107.314699999988079,9945118.691100001335144,5288851.314699999988079
17592,9944862.691100001335144,5288876.914699999615550,9945118.691100001335144,5288620.914699999615550
17593,9944862.691100001335144,5288646.514699999243021,9945118.691100001335144,5288390.514699999243021
17594,9944862.691100001335144,5288416.114699999801815,9945118.691100001335144,5288160.114699999801815
17595,9944862.691100001335144,5288185.714700000360608,9945118.691100001335144,5287929.714700000360608
17596,9944862.691100001335144,5287955.314699999988079,9945118.691100001335144,5287699.314699999988079
17597,9944862.691100001335144,5287724.914699999615550,9945118.691100001335144,5287468.914699999615550
17598,9944862.691100001335144,5287494.514699999243021,9945118.691100001335144,5287238.514699999243021
17599,9944862.691100001335144,5287264.114699999801815,9945118.691100001335144,5287008.114699999801815
17600,9944862.691100001335144,5287033.714700000360608,9945118.691100001335144,5286777.714700000360608
17601,9944862.691100001335144,5286803.314699999988079,9945118.691100001335144,5286547.314699999988079
17602,9944862.691100001335144,5286572.914699999615550,9945118.691100001335144,5286316.914699999615550
17603,9944862.691100001335144,5286342.514699999243021,9945118.691100001335144,5286086.514699999243021
17604,9944862.691100001335144,5286112.114699999801815,9945118.691100001335144,5285856.114699999801815
17605,9945093.091099999845028,5310764.914699999615550,9945349.091099999845028,5310508.914699999615550
17606,9945093.091099999845028,5310534.514699999243021,9945349.091099999845028,5310278.514699999243021
17607,9945093.091099999845028,5310304.114699999801815,9945349.091099999845028,5310048.114699999801815
17608,9945093.091099999845028,5310073.714700000360608,9945349.091099999845028,5309817.714700000360608
17609,9945093.091099999845028,5309843.314699999988079,9945349.091099999845028,5309587.314699999988079
17610,9945093.091099999845028,5309612.914699999615550,9945349.091099999845028,5309356.914699999615550
17611,9945093.091099999845028,5309382.514699999243021,9945349.091099999845028,5309126.514699999243021
17612,9945093.091099999845028,5309152.114699999801815,9945349.091099999845028,5308896.114699999801815
17613,9945093.091099999845028,5308921.714700000360608,9945349.091099999845028,5308665.714700000360608
17614,9945093.091099999845028,5308691.314699999988079,9945349.091099999845028,5308435.314699999988079
17615,9945093.091099999845028,5308460.914699999615550,9945349.091099999845028,5308204.914699999615550
17616,9945093.091099999845028,5308230.514699999243021,9945349.091099999845028,5307974.514699999243021
17617,9945093.091099999845028,5308000.114699999801815,9945349.091099999845028,5307744.114699999801815
17618,9945093.091099999845028,5307769.714700000360608,9945349.091099999845028,5307513.714700000360608
17619,9945093.091099999845028,5307539.314699999988079,9945349.091099999845028,5307283.314699999988079
17620,9945093.091099999845028,5307308.914699999615550,9945349.091099999845028,5307052.914699999615550
17621,9945093.091099999845028,5307078.514699999243021,9945349.091099999845028,5306822.514699999243021
17622,9945093.091099999845028,5306848.114699999801815,9945349.091099999845028,5306592.114699999801815
17623,9945093.091099999845028,5306617.714700000360608,9945349.091099999845028,5306361.714700000360608
17624,9945093.091099999845028,5306387.314699999988079,9945349.091099999845028,5306131.314699999988079
17625,9945093.091099999845028,5306156.914699999615550,9945349.091099999845028,5305900.914699999615550
17626,9945093.091099999845028,5305926.514699999243021,9945349.091099999845028,5305670.514699999243021
17627,9945093.091099999845028,5305696.114699999801815,9945349.091099999845028,5305440.114699999801815
17628,9945093.091099999845028,5305465.714700000360608,9945349.091099999845028,5305209.714700000360608
17629,9945093.091099999845028,5305235.314699999988079,9945349.091099999845028,5304979.314699999988079
17630,9945093.091099999845028,5305004.914699999615550,9945349.091099999845028,5304748.914699999615550
17631,9945093.091099999845028,5304774.514699999243021,9945349.091099999845028,5304518.514699999243021
17632,9945093.091099999845028,5304544.114699999801815,9945349.091099999845028,5304288.114699999801815
17633,9945093.091099999845028,5304313.714700000360608,9945349.091099999845028,5304057.714700000360608
17634,9945093.091099999845028,5304083.314699999988079,9945349.091099999845028,5303827.314699999988079
17635,9945093.091099999845028,5303852.914699999615550,9945349.091099999845028,5303596.914699999615550
17636,9945093.091099999845028,5303622.514699999243021,9945349.091099999845028,5303366.514699999243021
17637,9945093.091099999845028,5303392.114699999801815,9945349.091099999845028,5303136.114699999801815
17638,9945093.091099999845028,5303161.714700000360608,9945349.091099999845028,5302905.714700000360608
17639,9945093.091099999845028,5302931.314699999988079,9945349.091099999845028,5302675.314699999988079
17640,9945093.091099999845028,5302700.914699999615550,9945349.091099999845028,5302444.914699999615550
17641,9945093.091099999845028,5302470.514699999243021,9945349.091099999845028,5302214.514699999243021
17642,9945093.091099999845028,5302240.114699999801815,9945349.091099999845028,5301984.114699999801815
17643,9945093.091099999845028,5302009.714700000360608,9945349.091099999845028,5301753.714700000360608
17644,9945093.091099999845028,5301779.314699999988079,9945349.091099999845028,5301523.314699999988079
17645,9945093.091099999845028,5301548.914699999615550,9945349.091099999845028,5301292.914699999615550
17646,9945093.091099999845028,5301318.514699999243021,9945349.091099999845028,5301062.514699999243021
17647,9945093.091099999845028,5301088.114699999801815,9945349.091099999845028,5300832.114699999801815
17648,9945093.091099999845028,5300857.714700000360608,9945349.091099999845028,5300601.714700000360608
17649,9945093.091099999845028,5300627.314699999988079,9945349.091099999845028,5300371.314699999988079
17650,9945093.091099999845028,5300396.914699999615550,9945349.091099999845028,5300140.914699999615550
17651,9945093.091099999845028,5300166.514699999243021,9945349.091099999845028,5299910.514699999243021
17652,9945093.091099999845028,5299936.114699999801815,9945349.091099999845028,5299680.114699999801815
17653,9945093.091099999845028,5299705.714700000360608,9945349.091099999845028,5299449.714700000360608
17654,9945093.091099999845028,5299475.314699999988079,9945349.091099999845028,5299219.314699999988079
17655,9945093.091099999845028,5299244.914699999615550,9945349.091099999845028,5298988.914699999615550
17656,9945093.091099999845028,5299014.514699999243021,9945349.091099999845028,5298758.514699999243021
17657,9945093.091099999845028,5298784.114699999801815,9945349.091099999845028,5298528.114699999801815
17658,9945093.091099999845028,5298553.714700000360608,9945349.091099999845028,5298297.714700000360608
17659,9945093.091099999845028,5298323.314699999988079,9945349.091099999845028,5298067.314699999988079
17660,9945093.091099999845028,5298092.914699999615550,9945349.091099999845028,5297836.914699999615550
17661,9945093.091099999845028,5297862.514699999243021,9945349.091099999845028,5297606.514699999243021
17662,9945093.091099999845028,5297632.114699999801815,9945349.091099999845028,5297376.114699999801815
17663,9945093.091099999845028,5297401.714700000360608,9945349.091099999845028,5297145.714700000360608
17664,9945093.091099999845028,5297171.314699999988079,9945349.091099999845028,5296915.314699999988079
17665,9945093.091099999845028,5296940.914699999615550,9945349.091099999845028,5296684.914699999615550
17666,9945093.091099999845028,5296710.514699999243021,9945349.091099999845028,5296454.514699999243021
17667,9945093.091099999845028,5296480.114699999801815,9945349.091099999845028,5296224.114699999801815
17668,9945093.091099999845028,5296249.714700000360608,9945349.091099999845028,5295993.714700000360608
17669,9945093.091099999845028,5296019.314699999988079,9945349.091099999845028,5295763.314699999988079
17670,9945093.091099999845028,5295788.914699999615550,9945349.091099999845028,5295532.914699999615550
17671,9945093.091099999845028,5295558.514699999243021,9945349.091099999845028,5295302.514699999243021
17672,9945093.091099999845028,5295328.114699999801815,9945349.091099999845028,5295072.114699999801815
17673,9945093.091099999845028,5295097.714700000360608,9945349.091099999845028,5294841.714700000360608
17674,9945093.091099999845028,5294867.314699999988079,9945349.091099999845028,5294611.314699999988079
17675,9945093.091099999845028,5294636.914699999615550,9945349.091099999845028,5294380.914699999615550
17676,9945093.091099999845028,5294406.514699999243021,9945349.091099999845028,5294150.514699999243021
17677,9945093.091099999845028,5294176.114699999801815,9945349.091099999845028,5293920.114699999801815
17678,9945093.091099999845028,5293945.714700000360608,9945349.091099999845028,5293689.714700000360608
17679,9945093.091099999845028,5293715.314699999988079,9945349.091099999845028,5293459.314699999988079
17680,9945093.091099999845028,5293484.914699999615550,9945349.091099999845028,5293228.914699999615550
17681,9945093.091099999845028,5293254.514699999243021,9945349.091099999845028,5292998.514699999243021
17682,9945093.091099999845028,5293024.114699999801815,9945349.091099999845028,5292768.114699999801815
17683,9945093.091099999845028,5292793.714700000360608,9945349.091099999845028,5292537.714700000360608
17684,9945093.091099999845028,5292563.314699999988079,9945349.091099999845028,5292307.314699999988079
17685,9945093.091099999845028,5292332.914699999615550,9945349.091099999845028,5292076.914699999615550
17686,9945093.091099999845028,5292102.514699999243021,9945349.091099999845028,5291846.514699999243021
17687,9945093.091099999845028,5291872.114699999801815,9945349.091099999845028,5291616.114699999801815
17688,9945093.091099999845028,5291641.714700000360608,9945349.091099999845028,5291385.714700000360608
17689,9945093.091099999845028,5291411.314699999988079,9945349.091099999845028,5291155.314699999988079
17690,9945093.091099999845028,5291180.914699999615550,9945349.091099999845028,5290924.914699999615550
17691,9945093.091099999845028,5290950.514699999243021,9945349.091099999845028,5290694.514699999243021
17692,9945093.091099999845028,5290720.114699999801815,9945349.091099999845028,5290464.114699999801815
17693,9945093.091099999845028,5290489.714700000360608,9945349.091099999845028,5290233.714700000360608
17694,9945093.091099999845028,5290259.314699999988079,9945349.091099999845028,5290003.314699999988079
17695,9945093.091099999845028,5290028.914699999615550,9945349.091099999845028,5289772.914699999615550
17696,9945093.091099999845028,5289798.514699999243021,9945349.091099999845028,5289542.514699999243021
17697,9945093.091099999845028,5289568.114699999801815,9945349.091099999845028,5289312.114699999801815
17698,9945093.091099999845028,5289337.714700000360608,9945349.091099999845028,5289081.714700000360608
17699,9945093.091099999845028,5289107.314699999988079,9945349.091099999845028,5288851.314699999988079
17700,9945093.091099999845028,5288876.914699999615550,9945349.091099999845028,5288620.914699999615550
17701,9945093.091099999845028,5288646.514699999243021,9945349.091099999845028,5288390.514699999243021
17702,9945093.091099999845028,5288416.114699999801815,9945349.091099999845028,5288160.114699999801815
17703,9945093.091099999845028,5288185.714700000360608,9945349.091099999845028,5287929.714700000360608
17704,9945093.091099999845028,5287955.314699999988079,9945349.091099999845028,5287699.314699999988079
17705,9945093.091099999845028,5287724.914699999615550,9945349.091099999845028,5287468.914699999615550
17706,9945093.091099999845028,5287494.514699999243021,9945349.091099999845028,5287238.514699999243021
17707,9945093.091099999845028,5287264.114699999801815,9945349.091099999845028,5287008.114699999801815
17708,9945093.091099999845028,5287033.714700000360608,9945349.091099999845028,5286777.714700000360608
17709,9945093.091099999845028,5286803.314699999988079,9945349.091099999845028,5286547.314699999988079
17710,9945093.091099999845028,5286572.914699999615550,9945349.091099999845028,5286316.914699999615550
17711,9945093.091099999845028,5286342.514699999243021,9945349.091099999845028,5286086.514699999243021
17712,9945093.091099999845028,5286112.114699999801815,9945349.091099999845028,5285856.114699999801815
17713,9945323.491100000217557,5310764.914699999615550,9945579.491100000217557,5310508.914699999615550
17714,9945323.491100000217557,5310534.514699999243021,9945579.491100000217557,5310278.514699999243021
17715,9945323.491100000217557,5310304.114699999801815,9945579.491100000217557,5310048.114699999801815
17716,9945323.491100000217557,5310073.714700000360608,9945579.491100000217557,5309817.714700000360608
17717,9945323.491100000217557,5309843.314699999988079,9945579.491100000217557,5309587.314699999988079
17718,9945323.491100000217557,5309612.914699999615550,9945579.491100000217557,5309356.914699999615550
17719,9945323.491100000217557,5309382.514699999243021,9945579.491100000217557,5309126.514699999243021
17720,9945323.491100000217557,5309152.114699999801815,9945579.491100000217557,5308896.114699999801815
17721,9945323.491100000217557,5308921.714700000360608,9945579.491100000217557,5308665.714700000360608
17722,9945323.491100000217557,5308691.314699999988079,9945579.491100000217557,5308435.314699999988079
17723,9945323.491100000217557,5308460.914699999615550,9945579.491100000217557,5308204.914699999615550
17724,9945323.491100000217557,5308230.514699999243021,9945579.491100000217557,5307974.514699999243021
17725,9945323.491100000217557,5308000.114699999801815,9945579.491100000217557,5307744.114699999801815
17726,9945323.491100000217557,5307769.714700000360608,9945579.491100000217557,5307513.714700000360608
17727,9945323.491100000217557,5307539.314699999988079,9945579.491100000217557,5307283.314699999988079
17728,9945323.491100000217557,5307308.914699999615550,9945579.491100000217557,5307052.914699999615550
17729,9945323.491100000217557,5307078.514699999243021,9945579.491100000217557,5306822.514699999243021
17730,9945323.491100000217557,5306848.114699999801815,9945579.491100000217557,5306592.114699999801815
17731,9945323.491100000217557,5306617.714700000360608,9945579.491100000217557,5306361.714700000360608
17732,9945323.491100000217557,5306387.314699999988079,9945579.491100000217557,5306131.314699999988079
17733,9945323.491100000217557,5306156.914699999615550,9945579.491100000217557,5305900.914699999615550
17734,9945323.491100000217557,5305926.514699999243021,9945579.491100000217557,5305670.514699999243021
17735,9945323.491100000217557,5305696.114699999801815,9945579.491100000217557,5305440.114699999801815
17736,9945323.491100000217557,5305465.714700000360608,9945579.491100000217557,5305209.714700000360608
17737,9945323.491100000217557,5305235.314699999988079,9945579.491100000217557,5304979.314699999988079
17738,9945323.491100000217557,5305004.914699999615550,9945579.491100000217557,5304748.914699999615550
17739,9945323.491100000217557,5304774.514699999243021,9945579.491100000217557,5304518.514699999243021
17740,9945323.491100000217557,5304544.114699999801815,9945579.491100000217557,5304288.114699999801815
17741,9945323.491100000217557,5304313.714700000360608,9945579.491100000217557,5304057.714700000360608
17742,9945323.491100000217557,5304083.314699999988079,9945579.491100000217557,5303827.314699999988079
17743,9945323.491100000217557,5303852.914699999615550,9945579.491100000217557,5303596.914699999615550
17744,9945323.491100000217557,5303622.514699999243021,9945579.491100000217557,5303366.514699999243021
17745,9945323.491100000217557,5303392.114699999801815,9945579.491100000217557,5303136.114699999801815
17746,9945323.491100000217557,5303161.714700000360608,9945579.491100000217557,5302905.714700000360608
17747,9945323.491100000217557,5302931.314699999988079,9945579.491100000217557,5302675.314699999988079
17748,9945323.491100000217557,5302700.914699999615550,9945579.491100000217557,5302444.914699999615550
17749,9945323.491100000217557,5302470.514699999243021,9945579.491100000217557,5302214.514699999243021
17750,9945323.491100000217557,5302240.114699999801815,9945579.491100000217557,5301984.114699999801815
17751,9945323.491100000217557,5302009.714700000360608,9945579.491100000217557,5301753.714700000360608
17752,9945323.491100000217557,5301779.314699999988079,9945579.491100000217557,5301523.314699999988079
17753,9945323.491100000217557,5301548.914699999615550,9945579.491100000217557,5301292.914699999615550
17754,9945323.491100000217557,5301318.514699999243021,9945579.491100000217557,5301062.514699999243021
17755,9945323.491100000217557,5301088.114699999801815,9945579.491100000217557,5300832.114699999801815
17756,9945323.491100000217557,5300857.714700000360608,9945579.491100000217557,5300601.714700000360608
17757,9945323.491100000217557,5300627.314699999988079,9945579.491100000217557,5300371.314699999988079
17758,9945323.491100000217557,5300396.914699999615550,9945579.491100000217557,5300140.914699999615550
17759,9945323.491100000217557,5300166.514699999243021,9945579.491100000217557,5299910.514699999243021
17760,9945323.491100000217557,5299936.114699999801815,9945579.491100000217557,5299680.114699999801815
17761,9945323.491100000217557,5299705.714700000360608,9945579.491100000217557,5299449.714700000360608
17762,9945323.491100000217557,5299475.314699999988079,9945579.491100000217557,5299219.314699999988079
17763,9945323.491100000217557,5299244.914699999615550,9945579.491100000217557,5298988.914699999615550
17764,9945323.491100000217557,5299014.514699999243021,9945579.491100000217557,5298758.514699999243021
17765,9945323.491100000217557,5298784.114699999801815,9945579.491100000217557,5298528.114699999801815
17766,9945323.491100000217557,5298553.714700000360608,9945579.491100000217557,5298297.714700000360608
17767,9945323.491100000217557,5298323.314699999988079,9945579.491100000217557,5298067.314699999988079
17768,9945323.491100000217557,5298092.914699999615550,9945579.491100000217557,5297836.914699999615550
17769,9945323.491100000217557,5297862.514699999243021,9945579.491100000217557,5297606.514699999243021
17770,9945323.491100000217557,5297632.114699999801815,9945579.491100000217557,5297376.114699999801815
17771,9945323.491100000217557,5297401.714700000360608,9945579.491100000217557,5297145.714700000360608
17772,9945323.491100000217557,5297171.314699999988079,9945579.491100000217557,5296915.314699999988079
17773,9945323.491100000217557,5296940.914699999615550,9945579.491100000217557,5296684.914699999615550
17774,9945323.491100000217557,5296710.514699999243021,9945579.491100000217557,5296454.514699999243021
17775,9945323.491100000217557,5296480.114699999801815,9945579.491100000217557,5296224.114699999801815
17776,9945323.491100000217557,5296249.714700000360608,9945579.491100000217557,5295993.714700000360608
17777,9945323.491100000217557,5296019.314699999988079,9945579.491100000217557,5295763.314699999988079
17778,9945323.491100000217557,5295788.914699999615550,9945579.491100000217557,5295532.914699999615550
17779,9945323.491100000217557,5295558.514699999243021,9945579.491100000217557,5295302.514699999243021
17780,9945323.491100000217557,5295328.114699999801815,9945579.491100000217557,5295072.114699999801815
17781,9945323.491100000217557,5295097.714700000360608,9945579.491100000217557,5294841.714700000360608
17782,9945323.491100000217557,5294867.314699999988079,9945579.491100000217557,5294611.314699999988079
17783,9945323.491100000217557,5294636.914699999615550,9945579.491100000217557,5294380.914699999615550
17784,9945323.491100000217557,5294406.514699999243021,9945579.491100000217557,5294150.514699999243021
17785,9945323.491100000217557,5294176.114699999801815,9945579.491100000217557,5293920.114699999801815
17786,9945323.491100000217557,5293945.714700000360608,9945579.491100000217557,5293689.714700000360608
17787,9945323.491100000217557,5293715.314699999988079,9945579.491100000217557,5293459.314699999988079
17788,9945323.491100000217557,5293484.914699999615550,9945579.491100000217557,5293228.914699999615550
17789,9945323.491100000217557,5293254.514699999243021,9945579.491100000217557,5292998.514699999243021
17790,9945323.491100000217557,5293024.114699999801815,9945579.491100000217557,5292768.114699999801815
17791,9945323.491100000217557,5292793.714700000360608,9945579.491100000217557,5292537.714700000360608
17792,9945323.491100000217557,5292563.314699999988079,9945579.491100000217557,5292307.314699999988079
17793,9945323.491100000217557,5292332.914699999615550,9945579.491100000217557,5292076.914699999615550
17794,9945323.491100000217557,5292102.514699999243021,9945579.491100000217557,5291846.514699999243021
17795,9945323.491100000217557,5291872.114699999801815,9945579.491100000217557,5291616.114699999801815
17796,9945323.491100000217557,5291641.714700000360608,9945579.491100000217557,5291385.714700000360608
17797,9945323.491100000217557,5291411.314699999988079,9945579.491100000217557,5291155.314699999988079
17798,9945323.491100000217557,5291180.914699999615550,9945579.491100000217557,5290924.914699999615550
17799,9945323.491100000217557,5290950.514699999243021,9945579.491100000217557,5290694.514699999243021
17800,9945323.491100000217557,5290720.114699999801815,9945579.491100000217557,5290464.114699999801815
17801,9945323.491100000217557,5290489.714700000360608,9945579.491100000217557,5290233.714700000360608
17802,9945323.491100000217557,5290259.314699999988079,9945579.491100000217557,5290003.314699999988079
17803,9945323.491100000217557,5290028.914699999615550,9945579.491100000217557,5289772.914699999615550
17804,9945323.491100000217557,5289798.514699999243021,9945579.491100000217557,5289542.514699999243021
17805,9945323.491100000217557,5289568.114699999801815,9945579.491100000217557,5289312.114699999801815
17806,9945323.491100000217557,5289337.714700000360608,9945579.491100000217557,5289081.714700000360608
17807,9945323.491100000217557,5289107.314699999988079,9945579.491100000217557,5288851.314699999988079
17808,9945323.491100000217557,5288876.914699999615550,9945579.491100000217557,5288620.914699999615550
17809,9945323.491100000217557,5288646.514699999243021,9945579.491100000217557,5288390.514699999243021
17810,9945323.491100000217557,5288416.114699999801815,9945579.491100000217557,5288160.114699999801815
17811,9945323.491100000217557,5288185.714700000360608,9945579.491100000217557,5287929.714700000360608
17812,9945323.491100000217557,5287955.314699999988079,9945579.491100000217557,5287699.314699999988079
17813,9945323.491100000217557,5287724.914699999615550,9945579.491100000217557,5287468.914699999615550
17814,9945323.491100000217557,5287494.514699999243021,9945579.491100000217557,5287238.514699999243021
17815,9945323.491100000217557,5287264.114699999801815,9945579.491100000217557,5287008.114699999801815
17816,9945323.491100000217557,5287033.714700000360608,9945579.491100000217557,5286777.714700000360608
17817,9945323.491100000217557,5286803.314699999988079,9945579.491100000217557,5286547.314699999988079
17818,9945323.491100000217557,5286572.914699999615550,9945579.491100000217557,5286316.914699999615550
17819,9945323.491100000217557,5286342.514699999243021,9945579.491100000217557,5286086.514699999243021
17820,9945323.491100000217557,5286112.114699999801815,9945579.491100000217557,5285856.114699999801815
17821,9945553.891100000590086,5310764.914699999615550,9945809.891100000590086,5310508.914699999615550
17822,9945553.891100000590086,5310534.514699999243021,9945809.891100000590086,5310278.514699999243021
17823,9945553.891100000590086,5310304.114699999801815,9945809.891100000590086,5310048.114699999801815
17824,9945553.891100000590086,5310073.714700000360608,9945809.891100000590086,5309817.714700000360608
17825,9945553.891100000590086,5309843.314699999988079,9945809.891100000590086,5309587.314699999988079
17826,9945553.891100000590086,5309612.914699999615550,9945809.891100000590086,5309356.914699999615550
17827,9945553.891100000590086,5309382.514699999243021,9945809.891100000590086,5309126.514699999243021
17828,9945553.891100000590086,5309152.114699999801815,9945809.891100000590086,5308896.114699999801815
17829,9945553.891100000590086,5308921.714700000360608,9945809.891100000590086,5308665.714700000360608
17830,9945553.891100000590086,5308691.314699999988079,9945809.891100000590086,5308435.314699999988079
17831,9945553.891100000590086,5308460.914699999615550,9945809.891100000590086,5308204.914699999615550
17832,9945553.891100000590086,5308230.514699999243021,9945809.891100000590086,5307974.514699999243021
17833,9945553.891100000590086,5308000.114699999801815,9945809.891100000590086,5307744.114699999801815
17834,9945553.891100000590086,5307769.714700000360608,9945809.891100000590086,5307513.714700000360608
17835,9945553.891100000590086,5307539.314699999988079,9945809.891100000590086,5307283.314699999988079
